Name,Alternate Names,Population,Timezone,Geo_lat,Geo_long,km_to_moscow
Tyumentsevo,"Tjumencevo,Tjumentsevo,Tyumentseva,Tyumentsevo,Тюменцево",5759,7.0,53.3224,81.498,2796.0
Tëmkino,"Temkino,Tjomkino,Tëmkino,Тёмкино",2692,3.0,55.10917,35.01389,179.03
Tëplaya Gora,"Teplaja Gora,Teplaya Gora,Tjoplaja Gora,Tëplaya Gora,Теплая Гора,Тёплая Гора",4400,5.0,58.52444,59.07278,1324.62
Tëploye,"Teploe,Teploje,Teploye,Tëploye,Тëплое,Теплое",5149,3.0,53.61691,37.5887,237.44
Ubinskoye,"Ubinskoe,Ubinskoje,Ubinskoye,Убинское",5882,7.0,55.30675,79.68016,2606.81
Uchaly,"Uchaly,Utsjaly,Учалы,Учалы",37788,5.0,54.35806,59.43611,1392.52
Uchkeken,"Uchkeken,Utsjkeken,Учкекен",15118,3.0,43.94508,42.51652,1358.25
Uchkent,"Uchkent,Utsjkent,Учкент",3380,3.0,43.11427,47.08255,1559.85
Uchkulan,"Madniskhevi,Uchkulan,Uchkulon,Utschkulon,Utsjkulan,Учкулан",5000,3.0,43.45705,42.09643,1404.03
Udachny,"Novyy,Oedatsjny,Oudatchny,PYJ,Pribut,Udachnaj,Udachnaya,Udachni,Udachnij,Udachnoye,Udachny,Udachnyj,Udacnas,Udacnii,Udacnij,Udacnija,Udacnyj,Udacznyj,Udatschny,Udatsjnij,Udatsjnyj,Udatsnyi,Udatxni,Udatšnyi,Udaĉnij,Udačnas,Udačnii,Udačnija,Udačnyj,awdachny,awdatshny,udachini,udachinui,wu da qi nei,Удачнай,Удачни,Удачний,Удачны,Удачный,أوداتشني,اوداچنی,ウダーチヌイ,乌达奇内,우다치니,Удачный",15266,9.0,66.42989,112.4021,3918.96
Udarnyy,"Udarnyj,Udarnyy,Ударный",3581,3.0,54.3409,42.8611,369.06
Udel’naya,"Udel'naja,Udel'naya,Udel'noye,Udel’naya,Udel’noye,Удельная",13357,3.0,55.62536,38.00285,28.08
Udimskiy,"Udimskij,Udimskiy,Удимский",2594,3.0,61.14171,45.91443,768.43
Udobnaya,"Udobnaja,Udobnaya,Удобная",5519,3.0,44.1932,41.5529,1315.24
Udomlya,"Udomlja,Udomlya,Удомля,Удомля",32373,3.0,57.87597,35.00702,284.51
Ufa,"Ephu,Oefa,Oufa,Ouffa,Owfa,UFA,Uf,Ufa,Uffa,Ufà,Ufá,Ufа,Upo,awfa,ufa,upa,wu fa,Ĕпхӳ,Оуфа,Уфа,Үфі,Өфө,Ӱпӧ,Ուֆա,אופה,أوفا,اوفا,ऊफ़ा,უფა,ウファ,烏法,우파,Уфа",1120547,5.0,54.74306,55.96779,1165.19
Ufimskiy,"Ufimka,Ufimskij,Ufimskiy,Уфимский",3260,5.0,56.7084,58.0517,1262.86
Uglegorsk,"Esutoru,Esutoru-Hamashigai,Hama-shigai,Ouglegorsk,Uglegorsk,Ugljagorsk,Uqleqorsk,awghlyghwrsk,awglgwrsk  sakhalyn,awlygwrsk  skhaln awblast,ugeullegoleuseukeu,uguregorusuku,wu ge lie ge er si ke,Углегорск,Углягорск,Угљегорск,أوغليغورسك,اولیگورسک، سخالن اوبلاست,اوگلگورسک، ساخالین,ウグレゴルスク,乌格列戈尔斯克,우글레고르스크,Углегорск",12669,11.0,49.08047,142.06449,6428.87
Uglegorskiy,"Uglegorskij,Uglegorskiy,Углегорский",2485,3.0,48.24274,41.2531,871.05
Uglekamensk,"Severnyy Suchan,Uglekamensk,Углекаменск",6461,10.0,43.21996,133.23177,6479.24
Uglerodovskiy,"Owglerodovski,Poselok Shakhty Uglerod,Roseta,Rozeta,Uglerod,Uglerodovs'kyy,Uglerodovsij,Uglerodovskij,Uglerodovskiy,Uglerodovs’kyy,awqlrwdwwayskay,wu ge lie luo duo fu si ji,Углеродовсий,Углеродовский,Ուգլերոդովսկի,اوقلرودووایسکای,乌格列罗多夫斯基",2986,3.0,48.14558,40.06352,862.16
Ugleural’skiy,"Polovinda,Polovinka,Polovinskiy,Ugeural'skiy,Ugeural’skiy,Ugleural'sk,Ugleural'skij,Ugleural'skiy,Ugleuralskij,Ugleural’sk,Ugleural’skiy,Voroshilovskiy,Половинка,Углеуральский",9451,5.0,58.9443,57.5937,1244.63
Uglezavodsk,"Higashi-Naibuchi,Khigasi-Naybut,Uglezavodsk,Углезаводск",1610,11.0,47.32332,142.63317,6606.25
Uglich,"Oeglitsj,Ouglitch,Ugich,Uglic,Uglich,Uglicz,Uglitsch,Ugliĉ,ugeullichi,Угич,Углич,우글리치,Углич",37732,3.0,57.52322,38.32258,201.61
Uglovka,"Owglovka,Uglovka,Угловка,Ուգլովկա",3472,3.0,58.23917,33.51083,371.73
Uglovoye,"Uglovaya,Uglovoe,Uglovoje,Uglovoye,Угловое",12429,10.0,43.32807,132.08832,6409.0
Uglovskoye,"Uglovskoe,Uglovskoje,Uglovskoye,Угловское",4744,7.0,51.3557,80.1942,2808.5
Uglyanets,"Ugljanec,Ugljanets,Uglyanets,Углянец",3647,3.0,51.8205,39.5955,456.08
Ugra,"Ugra,Угра",4721,3.0,54.77775,34.32674,234.83
Uinskoye,"Uinskoe,Uinskoje,Uinskoye,Уинское",4340,5.0,56.88174,56.58135,1172.48
Uk,"Tret'ya Ferma,Tret’ya Ferma,Uk,Vtoraya Ferma,Ук",2342,8.0,55.079,98.8586,3737.98
Ukholovo,"Ukholovo,Ухолово",5558,3.0,53.79212,40.48658,285.28
Ukhta,"Chib'yu,Chib’yu,Oechta,Oukhta,UCT,Uchta,Uht,Uhta,Ujta,Ujtá,Ukhta,Ukhtà,Ukva,Uĥta,awkhta,uheuta,wu he ta,Уква,Ухта,أوختا,اوختا,乌赫塔,우흐타,Ухта",102187,3.0,63.56705,53.68348,1246.34
Ulagan,"Ulagan,Ust'-Ulagan,Ust’-Ulagan,Улаган,Усть-Улаган",2623,7.0,50.63258,87.96046,3325.34
Ulan-Ude,"Oelan-Oede,Oulan Ounte,Oulan-Oude,Oulan-Oudé,UUD,Ulaan-Udeh,Ulaan-Үdeh,Ulan Ude,Ulan Udė,Ulan-Ude,Ulan-Udeh,Ulan-Udè,Ulán-Udé,Ułan-Ude,Verkhne-Udinsk,Verkhneudinsk,ullan-ude,wu lan wu de,Ουλάν Ουντέ,Верхнеудинск,Улаан-Удэ,Улаан-Үдэ,Улан Уде,Улан-Удэ,אולן-אודה,ウラン・ウデ,烏蘭烏德,울란우데,Улан-Удэ",431922,8.0,51.8335853,107.5842223,4418.23
Ulety,"Ulety,Uljoty,Ulëty,Улёты",6075,9.0,51.35589,112.4843,4725.06
Ulluaya,"Ullu-Aja,Ulluaja,Ulluaya,Уллу-Ая,Уллуая",5905,3.0,42.37377,47.37451,1645.1
Ullubiyaul,"Ullubij-Aul,Ullubijaul,Ullubiyaul,Уллубий-Аул,Уллубийаул",3665,3.0,42.59689,47.71825,1632.92
Ult-Ugun,"Ul't-Ugun,Ульт-Угун",2064,5.0,61.50571,74.21618,2180.12
Ulu-Telyak,"Ulu-Teljak,Ulu-Telyak,Улу-Теляк",3287,5.0,54.9157,56.9827,1224.41
Ulukulevo,"Ulukulevo,Улукулево",4546,5.0,54.4355,56.3221,1195.53
Ulyanovsk,"Chemper,Oeljanofsk,Oeljanovsk,Oulianofsk,Oulianovsk,Oulyanovsk,Owlyanovsk,Sember,Simbir,Simbirsk,Sinbirsk,ULY,Ul'janausk,Ul'janon' osh,Ul'janovs'k,Ul'janovsk,Ul'sk,Ul'yanovsk,Ulanovsk,Ulianovsk,Uliànovsk,Uliánovsk,Uljanovsk,Uljanovska,Uljanovskas,Uljanovsko,Uljanovszk,Uljanowsk,Uljanowska am Wolga,Ulyanovsk,Ul’yanovsk,Uļjanovska,alyanwwsk,awlyanwfsk,awlyanwwsk,uliyanobhaska,ulliyanobseukeu,ulyanovska,uriyanofusuku,wu li yang nuo fu si ke,Ουλιάνοφσκ,Оулиꙗновьскъ,Сембер,Синбирск,Сімбір,Ульск,Ульянаўск,Ульяновск,Ульяновськ,Ульянонь ош,Уляновск,Улјановск,Уљановск,Чĕмпĕр,Ուլյանովսկ,אוליאנובסק,أوليانوفسك,الیانووسک,اولیانوفسک,اولیانووسک,उल्यानोव्स्क,উলিয়ানোভস্ক,ウリヤノフスク,乌里扬诺夫斯克,울리야놉스크,Ульяновск",626540,4.0,54.32824,48.38657,703.52
Ul’yanovka,"Possyelok Ulyanovka,Ul'janovka,Ul'l'ana,Ul'yanovka,Uljana,Uljanovka,Ul’yanovka,Ульяновка",9197,3.0,59.63944,30.76472,593.2
Umba,"Lesnoi,Lesnoy,Lessnoi,Poselok Lesnoy,Posëlok Lesnoy,Umba,Умба",6128,3.0,66.68706,34.34291,1228.04
Umet,"Umet,Umjot,Умет,Умёт",3000,3.0,54.11611,42.6975,372.02
Undory,"Bol'shiye Undory,Bol’shiye Undory,Undory,Ундоры",3376,4.0,54.60849,48.39276,695.23
Unecha,"Uncha,Unecha,Unetscha,Unetsja,Унеча,Унеча",29028,3.0,52.84294,32.68761,454.66
Uni,"Uni,Уни",4767,3.0,57.75545,51.48927,872.87
Untolovo,"Juntolovo,Юнтолово",50000,3.0,60.0122,30.20897,644.32
Untsukul’,"Uncukul',Untsukul,Untsukul',Untsukuli,Untsukul’,Унцукуль",5913,3.0,42.71149,46.78663,1592.45
Upornaya,"Upornaja,Upornaya,Упорная",3350,3.0,44.3914,41.0196,1286.01
Uporovo,"Uporovo,Упорово",5299,5.0,56.31093,66.26926,1768.42
Uptar,"Oeptar,Ouptar,Uptar,awptar  rwsyh,wu pu ta er,Уптар,اوپتار، روسیه,乌普塔尔",2144,11.0,59.89923,150.87376,5878.38
Ural,"Ural,Урал",2057,7.0,55.9052,94.7537,3465.09
Uralets,"Krasny Priisk,Krasnyy Ural,Krasnyy Ural Priisk,Uralec,Uraleis,Uralets,Уралец",1551,5.0,57.6614,59.6497,1355.33
Uray,"Nizhnyaya Arpa,URJ,Urai,Uraj,Uray,Урай,Урай",39878,5.0,60.13044,64.78896,1662.46
Urazovka,"Aptyarovka,Urazovka,Уразовка",1884,3.0,55.40068,45.61552,504.1
Urazovo,"Owrazovo,Urasowo,Urazov,Urazova,Urazovo,Urazowo,wu la zuo wo,Уразово,Ուրազովո,乌拉佐沃",6966,3.0,50.0836,38.0395,630.96
Urdoma,"Nyanda,Urdoma,Урдома",4460,3.0,61.75335,48.5442,915.67
Uren,Урень,12311,3.0,57.4612572,45.7833293,534.36
Urengoy,"UEN,Urengoi,Urengoj,Urengoy,Уренгой",9355,5.0,65.9655,78.36929,2422.5
Uren’,"Ur,Uren,Uren',Uren’,Uryn,Ур,Урень,Урын,Үrən,Үрән",12309,3.0,57.46125,45.78558,534.49
Urik,"Urik,Урик",1300,8.0,52.46051,104.24016,4189.21
Uritsk,"Urick,Uritsk,Урицк",55037,3.0,59.83889,30.17528,632.45
Urkarakh,"Urkarakh,Уркарах",5548,3.0,42.16292,47.6303,1674.73
Urma,"Urma,Урма",3515,3.0,42.53894,47.28639,1625.36
Urman,"Urman,Урман",2509,5.0,54.88314,56.87417,1218.41
Urmary,"Ormar,Urmari,Urmaro,Urmary,Urmarõ,Urmarı,Varmar,wu er ma lei,Вăрмар,Ормар,Урмари,Урмары,乌尔马雷",6256,3.0,55.67894,47.94396,646.38
Urozhaynoye,"Urozhajnoe,Urozhaynoye,Urozjajnoje,Урожайное",4215,3.0,44.78833,44.92278,1323.39
Urshel’skiy,"Rabochiy Poselok Urshel,Rabochiy Posëlok Urshel,Urshel',Urshel'skij,Urshel'skiy,Urshel’,Urshel’skiy,Urshetskiy,Ursjelskij,Уршельский",4683,3.0,55.67833,40.21692,163.14
Ursk,"Barit,Ursk,Urskoe,Urskoje,Zvonchikha,Барит,Урское",1700,7.0,54.45417,85.40028,2982.58
Urukh,"Urukh,Урух",4360,3.0,43.29335,44.02647,1459.08
Urus-Martan,"Kh'alkha-Marta,Krasnoarmejskoe,Krasnoarmeyskoye,Oeroes-Martan,Ourous-Martan,Urus Martan,Urus-Martan,Urys-Martan,Urús-Martan,Urús-Martán,Xalxa-Marta,awrws-martan,uluseumaleutan,wu lu si-ma er tan,Красноармейское,Урус-Мартан,Урус-Мартан балһсн,Урыс-Мартан,Хьалха-Марта,ХӀахӀа-Марта,أوروس-مارتان,اوروس-مارتان,Ẋalxa-Marta,ウルス・マルタン,烏魯斯-馬爾坦,우루스마르탄",41480,3.0,43.13053,45.53791,1513.52
Urusha,"Urusha,Urusja,Уруша",4252,9.0,54.05303,122.88561,5099.22
Urussu,"Owrusu,Urussu,Urusszu,Urusu,Uryssu,awrwsw  rwsyh,wu lu su,Уруссу,Урусу,Урыссу,Ուրուսու,اوروسو، روسیه,烏魯蘇",11279,3.0,54.59812,53.46313,1012.2
Urvan’,"Urvan,Urvan',Urvan’,Урвань",5484,3.0,43.48936,43.76379,1432.31
Uryupinsk,"Urjupinsk,Uryupinsk,Vrjupinsk,Урюпинск,Урюпинск",41644,3.0,50.8047,42.0138,622.73
Uryv-Pokrovka,"Uryv,Uryv-Pokovka,Uryv-Pokrovka,Uryvo-Pokrovskoye,Урыв,Урыв-Покровка",5074,3.0,51.1159,39.16394,525.6
Urzhum,"Urzhum,Urzjum,Уржум,Уржум",11333,3.0,57.11442,49.99925,775.13
Ushumun,"Owsumun,Uixumun,Uschumun,Ushumun,Usjumun,Usumun,Uşumun,Ušumun,awshwmwn  rwsyh,wu shu meng,Ушумун,Ուշումուն,اوشومون، روسیه,乌舒蒙",2808,9.0,52.78633,126.53767,5375.2
Usinsk,"Oesinsk,Oussinsk,USK,Usins'k,Usinsk,Usinska,Uskar,Ussinsk,Uszinszk,awsynsk,wu xin si ke,Усинск,Усинск балһсн,Ускар,Усінск,Усінськ,أوسينسك,اوسینسک,烏辛斯克,Усинск",44078,3.0,65.99389,57.52806,1554.56
Usisha,"Usisha,Usisja,Усиша",4442,3.0,42.25111,47.39278,1658.32
Usman,Усмань,18752,3.0,52.0442648,39.726401,434.83
Usman’,"Usman,Usman',Usman’,Усмань",19910,3.0,52.04479,39.72569,434.76
Usogorsk,"Usogorsk,Uzogorsk,Усогорск",5308,3.0,63.41064,48.68722,1052.24
Usolye,Усолье,5694,5.0,59.4277573,56.6837872,1202.61
Usolye-Sibirskoye,Усолье-Сибирское,83364,8.0,52.7565808,103.6388109,4137.33
Usol’ye,"Usol'e,Usol'ye,Usolje,Usol’ye,Усолье",5400,5.0,59.4219,56.6862,1202.61
Usol’ye-Sibirskoye,"Isol'ye-Sibirskoye,Isol’ye-Sibirskoye,Usel'ye-Sibirskoye,Usel’ye-Sibirskoye,Usol'e-Sibirskoe,Usol'ye,Usol'ye-Sibirskoye,Usole Sibirskoe,Usolje-Sibirskoje,Usolye-Sibirskoye,Usol’ye,Usol’ye-Sibirskoye,Ussolje-Sibirskoje,Усолье-Сибирское",85900,8.0,52.75194,103.64528,4137.97
Uspenka,"Uspenka,Успенка",3217,5.0,56.80158,69.22702,1937.54
Uspenskaya,"Uspenskaja,Uspenskaya,Успенская",4682,3.0,45.76448,41.06696,1136.45
Uspenskoye,"Uspenskaja,Uspenskaya,Uspenskoe,Uspenskoye,Успенская,Успенское",11843,3.0,44.8311,41.3927,1243.19
Ussuriysk,"Lungsod ng Ussurijsk,Nikol'sk-Ussuriyskiy,Nikolaevsk-Ussuri,Nikol’sk-Ussuriyskiy,Oessoeriejsk,Ussuriisk,Ussurijsk,Ussuriysk,Ussuryjsk,Usszurijszk,Voroshilov,usuliseukeu,usurisuku,wu su li si ke,Уссурийск,ウスリースク,乌苏里斯克,우수리스크,Уссурийск",157946,10.0,43.7971818,131.9518229,6362.75
Ust-Dzheguta,Усть-Джегута,30602,3.0,44.0838442,41.9711046,1333.74
Ust-Ilimsk,Усть-Илимск,86591,8.0,57.9430504,102.7415734,3812.72
Ust-Katav,Усть-Катав,23586,5.0,54.9260812,58.152805,1297.2
Ust-Kut,Усть-Кут,45061,8.0,56.7928178,105.7757343,4032.57
Ust-Kuyga,"Oest-Koeyga,Owst-Kuyga,UKG,Usc'-Kujga,Ust Kujga,Ust'-Kujga,Ust-Kuiga,Ust-Kujga,Ust-Kuyga,Ust´-Kujga,Uus Kujga,awst-kwyqa,wu si ji ku yi jia,Уст Куйга,Усть-Куйга,Усць-Куйга,Уус Куйга,Ուստ-Կույգա,اوست-کویقا,ウスチ・クイガ,烏斯季庫伊加",1517,10.0,70.00208,135.54876,4602.54
Ust-Labinsk,Усть-Лабинск,43268,3.0,45.2227359,39.6929577,1179.87
Ust-Maya,"Owst-Maya,UMS,Usc'-Maja,Ust Maisk,Ust Maja,Ust'-Maja,Ust'-Mayskoye,Ust-Maiskoe,Ust-Maja,Ust-Maya,Ust´-Maja,Ust’-Mayskoye,Uszty-Maja,Uus Maaja,awst-maya,dahyt awst maya,usuchi=maya,wu si ji ma ya,Уст-Маја,Усть-Мая,Усць-Мая,Уус Маайа,Ուստ-Մայա,اوست-مایا,ضاحية أوست مايا,ウスチ＝マヤ,烏斯季馬亞",3062,10.0,60.41553,134.54405,5197.09
Ust-Nera,"Nera,Oest-Nera,Oust-Nera,USR,Ust Nera,Ust'-Nera,Ust'-Niera,Ust-Nera,Ust´-Niera,Usť-Něra,Uus N'ara,Yuryakh-Terde,usuchi=nera,Уст-Нера,Усть-Нера,Уус Ньара,ウスチ＝ネラ",9148,11.0,64.56968,143.237,5230.98
Ust-Tsilma,"Chilimdin,UTS,Ust'-Cil'ma,Ust'-Tsil'ma,Ust-Cilma,Ust-Tsilma,Ust-Zilma,Ust’-Tsil’ma,Uszty-Cilma,Усть-Цильма,Чилимдiн,Ուստ-Ցիլմա",5100,3.0,65.44104,52.14978,1331.17
Ustyuzhna,"Oustioujna,Uscjuzhna,Ustiuzhna,Ustiuzna,Ustiużna,Ustjujna,Ustjuschna,Ustjushna,Ustjuzhna,Ustjuzjna,Ustjuzna,Ustjuĵna,Ustjužna,Ustuezn,Ustyuzhna,Ustüžn,awstywjna,awstywzhna,wu si qiu ri na,Устюжна,Усцюжна,أوستيوجنا,اوستیوژنا,烏斯秋日納,Устюжна",10566,3.0,58.8394,36.4321,350.55
Ust’-Abakan,"Ust'-Abakan,Ust'-Abakanskoye,Ust-Abakan,Ust-abakan,Ust’-Abakan,Ust’-Abakanskoye,Усть-Абакан",14696,7.0,53.83651,91.39077,3366.59
Ust’-Bagaryak,"Nizhnyaya,Ust'-Bagarjak,Ust'-Bagaryak,Ust-Bagarjak,Ust’-Bagaryak,Усть-Багаряк",3400,5.0,56.13278,61.84722,1501.78
Ust’-Barguzin,"Oest-Bargoezin,Oust-Bargouzine,Owst-Barguzin,Usc'-Barguzin,Ust Barguzinas,Ust Batguzin,Ust'-Barguzin,Ust-Bargusin,Ust-Barguzin,Ust-Barguzín,Ust’-Barguzin,ast-brgwzyn,awst-barqwzyn,wu si ji-ba er gu jin,Усть-Баргузин,Усць-Баргузін,Ուստ-Բարգուզին,است-برگوزین,اوست-بارقوزین,烏斯季-巴爾古津",7195,8.0,53.41116,109.03103,4402.22
Ust’-Charyshskaya Pristan’,"Ust'-Char-Pristan',Ust'-Charysh,Ust'-Charyshskaja Pristan',Ust'-Charyshskaya Pristan',Ust-Tsjarysjskaja Pristan,Ust’-Char-Pristan’,Ust’-Charysh,Ust’-Charyshskaya Pristan’,Усть-Чарышская Пристань",5647,7.0,52.3934,83.6635,2971.14
Ust’-Donetskiy,"Kreslovskiy,Krestovskiy,Ust'-Doneckij,Ust'-Donetskiy,Ust-Donetskij,Ust’-Donetskiy,Усть-Донецкий",11357,3.0,47.64189,40.87182,929.06
Ust’-Dzheguta,"Dzhjogetej Ajaguy,Ust'-Dzh'gvaty,Ust'-Dzheguta,Ust'-Dzhegutinskaya,Ust'-Zhehguehteh,Ust-Dzekuta,Ust-Dzjeguta,Ust-Džekuta,Uste Dzhegutinskaya,Ust’-Dzheguta,Ust’-Dzhegutinskaya,Джёгетей Аягъы,Усть-Джегута,Усть-Джьгваты,Усть-Жэгуэтэ",34001,3.0,44.0834,41.9763,1333.88
Ust’-Ilimsk,"UIK,Ust'-Ilimsk,Ust-Ilimsk,Ust-Iljimsk,Ust’-Ilimsk,Усть-Илимск",100271,8.0,58.00056,102.66194,3805.76
Ust’-Isha,"Ust'-Isha,Ust-Isja,Ust’-Isha,Усть-Иша",1362,7.0,52.18201,85.96757,3122.14
Ust’-Ishim,"Ust'-Ishim,Ust-Isjim,Ust’-Ishim,Усть-Ишим",4999,6.0,57.6935,71.1665,2037.09
Ust’-Izhora,"Inkereensuu,Inkerehensuu,Inkerehenšuu,Izhora,Izhorski,Ust'-Izhora,Ust-Izjora,Ust’-Izhora,Усть-Ижора",1354,3.0,59.81194,30.58139,613.92
Ust’-Kachka,"Ust'-Kachka,Ust-Katsjka,Ust’-Kachka,Усть-Качка",4190,5.0,58.0038,55.6721,1121.65
Ust’-Kalmanka,"Ust'-Kalmanka,Ust'-Kalmanskoye,Ust-Kalmanka,Ust’-Kalmanka,Ust’-Kalmanskoye,Усть-Калманка",6659,7.0,52.1207,83.305,2962.43
Ust’-Kamchatsk Staryy,,4939,12.0,56.22778,162.47778,6610.45
Ust’-Kan,"Ust'-Kan,Ust-Kan,Ust’-Kan,Усть-Кан",3547,7.0,50.9276,84.761,3112.79
Ust’-Karsk,"Ust'-Karsk,Ust-Kara,Ust-Karsk,Ust’-Karsk,Усть-Карск",1947,9.0,52.70206,118.80163,4979.29
Ust’-Katav,"Ust'-Katav,Ust'-Katavskiy,Ust-Katav,Ust’-Katav,Ust’-Katavskiy,Усть-Катав",25046,5.0,54.9366,58.1757,1298.38
Ust’-Kishert’,"Ust'-Kishert',Ust-Kisjert,Ust’-Kishert’,Усть-Кишерть",4413,5.0,57.3654,57.2495,1212.04
Ust’-Koksa,"Ust'-Koksa,Ust-Koksa,Ust’-Koksa,Усть-Кокса",4008,7.0,50.2696,85.6108,3200.78
Ust’-Kulom,"Ust'-Kulom,Ust-Kulom,Ust’-Kulom,Усть-Кулом",5205,3.0,61.68636,53.6902,1133.84
Ust’-Kut,"UKX,Ust Kutsk,Ust'-Kut,Ust-Kut,Ust’-Kut,Усть-Кут",48202,8.0,56.7938,105.7672,4032.06
Ust’-Labinsk,"Stanitsa Ust'-Labinskaya,Stanitsa Ust’-Labinskaya,Ust Labinskaja,Ust'-Labinsk,Ust'-Labinskaya,Ust-Labinsk,Ust’-Labinsk,Ust’-Labinskaya,Усть-Лабинск",44088,3.0,45.21077,39.68914,1181.16
Ust’-Luga,"Laukaansuu,Lujski,Ust'-Luga,Ust-Luga,Ust’-Luga,Усть-Луга",2000,3.0,59.66755,28.28713,703.63
Ust’-Omchug,"Ust'-Omchug,Ust'-Omchuk,Ust-Omtsjug,Ust’-Omchug,Ust’-Omchuk,Усть-Омчуг",4515,11.0,61.13336,149.63283,5730.33
Ust’-Ordynskiy,"Kargana,Ust'-Orda,Ust'-Ordynskij,Ust'-Ordynskiy,Ust-Ordynskij,Ust’-Orda,Усть-Ордынский",14538,8.0,52.805,104.75083,4197.95
Ust’-Shonosha,"Ust'-Shenosha,Ust'-Shenovskaya,Ust'-Shonosha,Ust-Sjonosja,Ust’-Shenosha,Ust’-Shenovskaya,Ust’-Shonosha,Усть-Шоноша",2252,3.0,61.1531,41.343,638.25
Ust’-Tarka,"Ust'-Tarka,Ust'-Tarskoye,Ust-Tarka,Ust’-Tarka,Ust’-Tarskoye,Усть-Тарка",4325,7.0,55.56715,75.705,2358.97
Ust’-Uda,"Owst-Owda,Usc'-Uda,Ust Uda,Ust'-Uda,Ust-Uda,Ust´-Uda,Ust’-Uda,Uszty-Uda,awst-wda,Уст Уда,Уст-Уда,Усть-Уда,Усць-Уда,Ուստ-Ուդա,اوست-ودا",5169,8.0,54.1742,103.0304,4021.98
Ust’yanka,"Ust'janka,Ust'yanka,Ustjanka,Ust’yanka,Устьянка",1086,7.0,53.4527,78.7425,2621.94
Ust’ye,"Ust'e,Ust'ye,Ust'ye-Kubinskoye,Ustje,Ust’ye,Ust’ye-Kubinskoye,Устье",4151,3.0,59.63043,39.73596,449.21
Usukhchay,"Usukhchaj,Usukhchay,Usukhtsjaj,Усухчай",1966,3.0,41.42245,47.91318,1759.87
Usvyaty,"Usvjaty,Usvyat,Usvyaty,Усвяты",3060,3.0,55.74283,30.75194,429.39
Usyatskoye,"Usiatskoje,Usjatskoe,Usyatskoye,Усятское",1400,7.0,52.56806,85.76085,3090.52
Utamysh,"Utamysh,Utamysj,Утамыш",3714,3.0,42.40718,47.75109,1653.41
Utevka,"Utevka,Утевка",4556,4.0,52.9035,50.9495,919.03
Utorgosh,"Utorgosh,Utorgosj,Уторгош",1500,3.0,58.28127,30.25344,526.54
Utsmiyurt,"Ucmijurt,Utsmijurt,Utsmiyurt,Utsmu-Yurt,Уцмиюрт",3464,3.0,43.53481,46.46952,1497.85
Uva,"Uva,Uya,Ува",19143,4.0,56.99081,52.18517,905.92
Uvarovka,"Uvarovka,Uvarovo,Уваровка",3136,3.0,55.52925,35.60714,128.45
Uvarovo,"Uvarovo,Уварово,Уварово",28771,3.0,51.98486,42.26147,517.71
Uvary,"Uvary,Увары",1034,4.0,46.04575,48.03558,1300.36
Uvat,"Uvat,Уват",4581,5.0,59.14227,68.88881,1890.21
Uvel’skiy,"Uvel'skij,Uvel'skiy,Uvelskij,Uvel’skiy,Увельский",11293,5.0,54.4446,61.3574,1509.99
Uyar,"Ujar,Uyar,Уяр,Уяр",13167,7.0,55.8118,94.3247,3444.84
Uyemskiy,"Uemskij,Ujemskij,Uyemskiy,Uyma,Уемский",3593,3.0,64.4743,40.8524,985.97
Uyskoye,"Ujskoe,Ujskoje,Uyskoye,Уйское",7668,5.0,54.3775,60.00472,1427.49
Uzhur,"Oujour,Ujur,Uschur,Uzhur,Uzjur,Uzur,Uĵur,Użur,Užur,awjwr,awzhwr,wu ru er,Ужур,أوجور,اوژور,烏茹爾,Ужур",16079,7.0,55.3141969,89.8333918,3207.5
Uzlovaya,"Khrushchevskaya,Khrushchëvskaya,Khrushhevskaja,Ouzlovaia,Ouzlovaïa,Uslowaja,Uzlovaia,Uzlovaja,Uzlovaya,Uzlowaja,Uzłowaja,awzlwfaya,awzlwwaya,ujeullobaya,uzurovuaya,wu zi luo wa ya,Узловая,Узловаја,Хрущëвская,أوزلوفايا,اوزلووایا,ウズロヴァヤ,烏茲洛瓦亞,우즐로바야,Узловая",58458,3.0,53.9839,38.15984,199.69
Uzunovo,"Uzunovo,Узуново",3371,3.0,54.53858,38.61734,149.21
Vacha,"Vacha,Vatsja,Вача",6618,3.0,55.80029,42.77455,322.61
Vachi,"Vachi,Vatsji,Вачи",714,3.0,42.07381,47.21474,1671.28
Vad,"Vad,Wad,Вад",6698,3.0,55.53022,44.20671,414.21
Vadinsk,"Kerensk,Vadinsk,Вадинск",4708,3.0,53.69157,43.05744,417.71
Vagay,"Vagaj,Vagay,Vagayskoye,Wagai,Вагай",4951,5.0,57.93566,69.01953,1907.56
Vagonoremont,"Vagonoremont,Вагоноремонт",50000,3.0,55.9,37.55,16.93
Vakhrushev,"Tomarigishi,Tomarikishi,Tomarikisi,Vakhrushev,Vakhrusjev,Вахрушев",2884,11.0,48.99035,142.95303,6478.08
Vakhrushevo,"Vakhrushevo,Вахрушево",4152,5.0,55.2317,61.7173,1511.71
Vakhrushi,"Vakhrushevo,Vakhrushi,Vakhrusji,Вахруши",10330,3.0,58.68472,50.02611,813.67
Vakhtan,"Vakhtan,Valkhtan,Вахтан",4889,3.0,57.96592,46.68886,603.38
Valday,"Valdai,Valdaj,Valday,Waldai,baldai,Валдай,발다이,Валдай",18549,3.0,57.97729,33.25153,362.6
